iter	RMSE
326	501.33695
327	501.3041867
328	500.7470675
329	500.333155
330	500.2469961
331	499.4890542
332	499.1111116
333	498.730745
334	498.5039053
335	498.0848904
336	497.9725555
337	497.9170222
338	497.5806651
339	497.0150399
340	496.4776156
341	496.2170147
342	495.8323975
343	495.3187603
344	495.2386161
345	495.1821792
346	494.7479906
347	494.3729583
348	493.9195144
349	493.5730552
350	492.9604679
351	492.9162763
352	492.9056256
353	492.5548445
354	492.3219529
355	491.9055453
356	491.5536034
357	491.5433652
358	491.2304083
359	490.9742629
360	490.792166
361	490.2137016
362	490.0279109
363	489.9899945
364	489.6066226
365	489.5557928
366	489.5056713
367	489.1933448
368	488.9073393
369	488.5593256
370	488.5112268
371	488.2795312
372	487.8850115
373	487.5360099
374	487.3212144
375	486.659944
376	486.2864905
377	486.1101037
378	485.9435114
379	485.6614212
380	485.311608
381	485.2650467
382	485.0189422
383	484.7625446
384	484.6700191
385	484.6254507
386	484.2038699
387	484.1184896
388	483.6930956
389	483.6189827
390	483.3262836
391	483.2841119
392	483.260217
393	483.0458642
394	482.5659757
395	482.0799766
396	481.6628886
397	481.6542055
398	481.4770172
399	480.9833047
400	480.6793672
401	480.282767
402	480.2523802
403	479.8266039
404	479.6674093
405	479.4404812
406	479.3008412
407	479.1714022
408	479.0389029
409	478.7597631
410	478.6086186
411	478.4044034
412	477.9761732
413	477.626314
414	477.6032182
415	477.3616773
416	476.9512664
417	476.7255642
418	476.5900404
419	476.4068699
420	476.0286822
421	475.5990795
422	475.2750279
423	475.0121902
424	474.8686231
425	474.6184042
426	474.5654076
427	474.3691432
428	473.753269
429	473.7248172
430	473.494359
431	473.2787426
432	472.989481
433	472.7860154
434	472.6120558
435	472.495971
436	472.2960288
437	472.1737003
438	471.7272922
439	471.6189514
440	471.5253172
441	471.5107957
442	471.2172291
443	470.7257629
444	470.4116229
445	470.0304388
446	469.7986541
447	469.6960322
448	469.2283103
449	468.8850494
450	468.8688994
451	468.6493558
452	468.6021321
453	468.4079219
454	468.1828855
455	467.9275635
456	467.7667092
457	467.6005886
458	467.5812637
459	467.5614923
460	467.2248406
461	466.9117445
462	466.6530951
463	466.4872757
464	466.3055864
465	465.9769412
466	465.8717871
467	465.6901379
468	465.3064406
469	464.9586889
470	464.8744586
471	464.8465798
472	464.7138905
473	464.5673958
474	464.5401544
475	464.313114
476	463.6970514
477	463.1785098
478	463.061331
479	462.7357344
480	462.492193
481	462.4178563
482	462.3272902
483	462.067122
484	461.8776257
485	461.815041
486	461.8009436
487	461.6418341
488	461.5086314
489	461.3838226
490	461.2198634
491	461.0933619
492	460.8058413
493	460.5950558
494	460.4199485
495	460.2384381
496	460.093714
497	459.6179853
498	459.4167084
499	459.2481647
500	458.9598855
501	458.7102672
502	458.6004014
503	458.532645
504	458.3689088
505	458.3394281
506	458.3166323
507	458.1244729
508	457.6889167
509	457.5105204
510	457.3916613
511	457.1876392
512	456.9552075
513	456.694462
514	456.3111887
515	456.0294043
516	455.6851224
517	455.6580106
518	455.2925748
519	455.0869352
520	455.0464345
521	454.715014
522	454.4940669
523	454.1821495
524	454.1175675
525	454.0571062
526	453.6273931
527	453.5379213
528	453.3715856
529	452.980142
530	452.743619
531	452.6509314
532	452.5661236
533	452.2549357
534	452.06665
535	451.7141594
536	451.6009848
537	451.3344934
538	451.2694693
539	451.2324956
540	451.0293173
541	450.9362168
542	450.6613066
543	450.4023581
544	449.9765469
545	449.4436021
546	449.2612357
547	449.0427473
548	449.027193
549	448.7780364
550	448.6602124
551	448.5684846
552	448.4279164
553	448.2979894
554	448.1293743
555	447.8034178
556	447.5860295
557	447.5173058
558	447.4771578
559	447.4143942
560	447.1820381
561	447.020112
562	446.963983
563	446.7121698
564	446.6747574
565	446.6618101
566	446.3421413
567	446.3343265
568	446.0202393
569	445.7798569
570	445.6313414
571	445.6223214
572	445.4572882
573	445.2421175
574	445.0941522
575	444.9810192
576	444.880115
577	444.8714435
578	444.7126431
579	444.545219
580	444.3501592
581	443.9750116
582	443.7991038
583	443.7912012
584	443.6354849
585	443.4767956
586	443.263433
587	442.8975503
588	442.7891822
589	442.5063722
590	442.3210707
591	442.1833376
592	442.0653048
593	441.7158655
594	441.5087053
595	441.3114492
596	441.1083899
597	440.9394322
598	440.8059818
599	440.5732642
600	440.5650157
601	440.285
602	440.0563702
603	439.8583392
604	439.580945
605	439.323423
606	439.2103452
607	438.9873681
608	438.9587252
609	438.8595472
610	438.617775
611	438.6072929
612	438.4023826
613	438.2761253
614	438.2687008
615	438.2609771
616	438.1498858
617	437.9147508
618	437.597233
619	437.343669
620	437.2518318
621	437.1077638
622	436.7604723
623	436.6205814
624	436.5114175
625	436.4584223
626	435.9063674
627	435.5571511
628	435.4312692
629	435.2410392
630	435.0390143
631	434.8024605
632	434.5383061
633	434.1545447
634	434.1078163
635	433.916372
636	433.7825612
637	433.7487572
638	433.5623048
639	433.4898665
640	433.3805511
641	433.2098307
642	433.1886701
643	432.8526309
644	432.7093553
645	432.4697888
646	432.3986758
647	431.9857632
648	431.7236654
649	431.5394428
650	431.5071106
651	431.2237045
652	431.1240825
653	430.9317135
654	430.8807834
655	430.7194813
656	430.5839306
657	430.3411397
658	430.1973062
659	430.0229291
660	429.7315416
661	429.5101581
662	429.2934982
663	429.2441427
664	429.1538647
665	429.0682616
666	428.8302707
667	428.7083904
668	428.5047575
669	428.4039506
670	428.1589158
671	427.9474087
672	427.8316944
673	427.7385999
674	427.5721872
675	427.4519324
676	427.2022894
677	426.949723
678	426.7239231
679	426.6429205
680	426.5376775
681	426.4761891
682	426.3036104
683	426.1160405
684	425.9557456
685	425.7629461
686	425.6356982
687	425.4072894
688	425.173212
689	425.0925834
690	424.8176881
691	424.7522455
692	424.5747129
693	424.5686732
694	424.5178292
695	424.260244
696	424.1251062
697	423.9109724
698	423.8418789
699	423.6523067
700	423.5838876
701	423.3462543
702	423.3403865
703	423.2463463
704	422.9841308
705	422.7813407
706	422.6588657
707	422.5385688
708	422.4259009
709	422.2349219
710	422.1976354
711	422.1887261
712	422.1834591
713	422.0696816
714	421.8652462
715	421.8600054
716	421.6196961
717	421.4331059
718	421.2991105
719	421.2940281
720	421.1362896
721	420.9369467
722	420.8831343
723	420.8111698
724	420.5899953
725	420.5274428
726	420.4573777
727	420.4298296
728	420.3768868
729	420.1929886
730	420.0845196
731	419.9435287
732	419.7840683
733	419.6436431
734	419.4769451
735	419.3472908
736	419.1830048
737	419.0349387
738	418.6683857
739	418.5132628
740	418.4272955
741	418.3775496
742	418.2304081
743	417.9886002
744	417.6947989
745	417.5292208
746	417.3872634
747	417.2984906
748	417.1358505
749	416.991332
750	416.9235898
751	416.8062164
752	416.5359745
753	416.2858365
754	416.2011761
755	416.0648504
756	415.9316181
757	415.8344469
758	415.7312905
759	415.6134218
760	415.5111019
761	415.4065733
762	415.3153794
763	415.2205909
764	415.1687332
765	415.0478775
766	414.9425123
767	414.9063695
768	414.8442501
769	414.6917465
770	414.5641285
771	414.5605142
772	414.4013246
773	414.3120093
774	414.2613741
775	413.8885234
776	413.7942527
777	413.5717001
778	413.5137508
779	413.4194735
780	413.3109157
781	413.2134931
782	413.0523653
783	412.8435392
784	412.6848983
785	412.6067798
786	412.5495897
787	412.4469517
788	412.3045093
789	412.1736052
790	412.1004885
791	411.9634688
792	411.9190007
793	411.7449099
794	411.5768347
795	411.4345004
796	411.4024496
797	411.2049198
798	411.1201156
799	411.070613
800	410.999755
801	410.7579647
802	410.7082928
803	410.6511674
804	410.470911
805	410.4106356
806	410.355448
807	410.3119208
808	410.2274821
809	410.1522527
810	409.9795351
811	409.9393613
812	409.7843581
813	409.7016132
814	409.5944918
815	409.4850414
816	409.2118239
817	408.8939157
818	408.7216491
819	408.7188375
820	408.6362158
821	408.5057522
822	408.4688224
823	408.4497995
824	408.3401355
825	408.2351592
826	408.1917882
827	408.1863819
828	408.1309188
829	408.0334649
830	407.9322166
831	407.8096828
832	407.8068943
833	407.7141932
834	407.5583787
835	407.3707805
836	407.2678426
837	407.2221121
838	407.1870058
839	407.1456833
840	406.9903372
841	406.8455959
842	406.76397
843	406.6375428
844	406.3419946
845	406.1229704
846	406.0483109
847	405.7877693
848	405.7162594
849	405.4552647
850	405.3695913
851	405.2496977
852	405.0893089
853	404.9468807
854	404.8866526
855	404.8816501
856	404.8170303
857	404.6911989
858	404.5695065
859	404.3736259
860	404.0823981
861	404.0006279
862	403.9630207
863	403.8308959
864	403.7080482
865	403.5775473
866	403.5523298
867	403.411486
868	403.3719204
869	403.3398892
870	403.2396348
871	403.1326133
872	402.9156399
873	402.757018
874	402.6789378
875	402.5324242
876	402.5083446
877	402.2835403
878	402.1768721
879	402.0368458
880	402.032088
881	401.8204729
882	401.7599927
883	401.6403164
884	401.4477331
885	401.4151867
886	401.3740603
887	401.3420981
888	401.2764217
889	401.214686
890	401.1241676
891	401.1200645
892	401.0517742
893	400.8463744
894	400.81014
895	400.7890252
896	400.6641968
897	400.5864301
898	400.5423231
899	400.4238831
900	400.3803083
901	400.2703204
902	400.2585885
903	400.2260549
904	400.0709328
905	399.9247492
906	399.9140945
907	399.7785549
908	399.6645804
909	399.5600578
910	399.4958379
911	399.3946083
912	399.2933088
913	399.1761531
914	399.1171513
915	399.108877
916	399.0121188
917	398.9529791
918	398.8824329
919	398.6559604
920	398.6442204
921	398.6287744
922	398.5174475
923	398.2945275
924	398.170765
925	398.0117727
926	397.9008112
927	397.8775237
928	397.8734774
929	397.8596903
930	397.7887938
931	397.6445572
932	397.6421286
933	397.6334359
934	397.5911903
935	397.3910494
936	397.3545609
937	397.2063245
938	397.1532271
939	397.1502645
940	397.1470025
941	397.0054282
942	396.8725532
943	396.857438
944	396.5865995
945	396.4600474
946	396.3410981
947	396.3190604
948	396.2802784
949	396.0866807
950	395.994406
951	395.9804202
952	395.9172731
953	395.904671
954	395.8780711
955	395.8366076
956	395.8196968
957	395.8161626
958	395.7181557
959	395.4832468
960	395.418712
961	395.3406112
962	395.3292701
963	395.1983734
964	394.9658472
965	394.8284957
966	394.8076235
967	394.6288739
968	394.4353088
969	394.3633195
970	394.1641796
971	394.0278646
972	393.9655902
973	393.8548962
974	393.7439735
975	393.6212715
976	393.5952574
977	393.4463948
978	393.4124621
979	393.3685892
980	393.239338
981	393.148582
982	392.9655082
983	392.8977972
984	392.8082159
985	392.767233
986	392.7256809
987	392.4654205
988	392.433971
989	392.3984687
990	392.3488171
991	392.2567728
992	392.2067138
993	392.1486126
994	391.9794545
995	391.9762716
996	391.9532306
997	391.9507462
998	391.8428995
999	391.8399099
